date,StockCode,description,units,revenue,avg_price,n_invoices,n_customers
2011-03-13,22492,MINI PAINT SET VINTAGE,1261.0,734.23,0.6919047619047619,10.0,9.0
2011-03-20,22492,MINI PAINT SET VINTAGE,792.0,514.8000000000001,0.65,7.0,7.0
2011-03-27,22492,MINI PAINT SET VINTAGE,252.0,163.8,0.65,6.0,6.0
2011-04-03,22492,MINI PAINT SET VINTAGE,427.0,317.53000000000003,0.7585714285714286,9.0,7.0
2011-04-10,22492,MINI PAINT SET VINTAGE,324.0,210.60000000000002,0.65,5.0,5.0
2011-04-17,22492,MINI PAINT SET VINTAGE,216.0,140.4,0.65,6.0,6.0
2011-04-24,22492,MINI PAINT SET VINTAGE,800.0,470.24,0.7514285714285714,8.0,5.0
2011-05-01,22492,MINI PAINT SET VINTAGE,180.0,117.00000000000001,0.65,5.0,5.0
2011-05-08,22492,MINI PAINT SET VINTAGE,216.0,140.4,0.65,4.0,4.0
2011-05-15,22492,MINI PAINT SET VINTAGE,795.0,519.69,0.79,8.0,7.0
2011-05-22,22492,MINI PAINT SET VINTAGE,469.0,277.03000000000003,0.9157142857142857,6.0,5.0
2011-05-29,22492,MINI PAINT SET VINTAGE,288.0,187.20000000000002,0.65,7.0,7.0
2011-06-05,22492,MINI PAINT SET VINTAGE,108.0,70.2,0.65,3.0,3.0
2011-06-12,22492,MINI PAINT SET VINTAGE,361.0,235.63,0.7433333333333333,9.0,8.0
2011-06-19,22492,MINI PAINT SET VINTAGE,761.0,439.01000000000005,0.6823809523809523,8.0,7.0
2011-06-26,22492,MINI PAINT SET VINTAGE,219.0,145.29000000000002,0.9999999999999999,6.0,4.0
2011-07-03,22492,MINI PAINT SET VINTAGE,72.0,46.800000000000004,0.72,2.0,2.0
2011-07-10,22492,MINI PAINT SET VINTAGE,432.0,280.8,0.65,5.0,4.0
2011-07-17,22492,MINI PAINT SET VINTAGE,794.0,460.46000000000004,0.6823809523809523,6.0,5.0
2011-07-24,22492,MINI PAINT SET VINTAGE,396.0,257.40000000000003,0.65,4.0,4.0
2011-07-31,22492,MINI PAINT SET VINTAGE,252.0,163.8,0.65,6.0,6.0
2011-08-07,22492,MINI PAINT SET VINTAGE,291.0,192.09,0.6849999999999999,8.0,7.0
2011-08-14,22492,MINI PAINT SET VINTAGE,180.0,117.0,0.65,5.0,5.0
2011-08-21,22492,MINI PAINT SET VINTAGE,792.0,457.2,0.6285714285714287,7.0,7.0
2011-08-28,22492,MINI PAINT SET VINTAGE,324.0,210.60000000000002,0.65,9.0,9.0
2011-09-04,22492,MINI PAINT SET VINTAGE,1336.0,757.12,1.205238095238095,8.0,6.0
2011-09-11,22492,MINI PAINT SET VINTAGE,192.0,136.56,0.79,7.0,4.0
2011-09-18,22492,MINI PAINT SET VINTAGE,937.0,610.0300000000001,0.6966666666666667,8.0,8.0
2011-09-25,22492,MINI PAINT SET VINTAGE,334.0,226.90000000000003,1.0116666666666665,11.0,8.0
2011-10-02,22492,MINI PAINT SET VINTAGE,576.0,374.40000000000003,0.65,10.0,10.0
2011-10-09,22492,MINI PAINT SET VINTAGE,760.0,440.32,0.7614285714285715,7.0,6.0
2011-10-16,22492,MINI PAINT SET VINTAGE,257.0,167.05,0.65,8.0,7.0
2011-10-23,22492,MINI PAINT SET VINTAGE,1334.0,807.86,0.6842857142857143,7.0,6.0
2011-10-30,22492,MINI PAINT SET VINTAGE,792.0,514.8000000000001,0.65,14.0,13.0
2011-11-06,22492,MINI PAINT SET VINTAGE,226.0,152.78000000000003,0.8833333333333332,9.0,6.0
2011-11-13,22492,MINI PAINT SET VINTAGE,1724.0,1232.6,1.0483333333333333,13.0,8.0
2011-11-20,22492,MINI PAINT SET VINTAGE,679.0,619.1700000000001,0.9647619047619047,13.0,10.0
2011-11-27,22492,MINI PAINT SET VINTAGE,402.0,266.2,0.958,14.0,10.0
2011-12-04,22492,MINI PAINT SET VINTAGE,301.0,208.39000000000001,0.8250000000000001,12.0,8.0
2009-12-13,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2009-12-20,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2009-12-27,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-01-03,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-01-10,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-01-17,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-01-24,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-01-31,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-02-07,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-02-14,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-02-21,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-02-28,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-03-07,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-03-14,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-03-21,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-03-28,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-04-04,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-04-11,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-04-18,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-04-25,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-05-02,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.29,0.0,0.0
2010-05-09,22616,PACK OF 12 LONDON TISSUES,492.0,125.4,0.27285714285714285,3.0,3.0
2010-05-16,22616,PACK OF 12 LONDON TISSUES,339.0,124.31,0.3895238095238095,12.0,9.0
2010-05-23,22616,PACK OF 12 LONDON TISSUES,316.0,93.19999999999999,0.4571428571428572,15.0,13.0
2010-05-30,22616,PACK OF 12 LONDON TISSUES,331.0,96.66999999999999,0.36238095238095236,11.0,10.0
2010-06-06,22616,PACK OF 12 LONDON TISSUES,245.0,72.08999999999999,0.35438095238095235,15.0,13.0
2010-06-13,22616,PACK OF 12 LONDON TISSUES,679.0,196.90999999999997,0.29,12.0,12.0
2010-06-20,22616,PACK OF 12 LONDON TISSUES,53.0,16.41,0.5128571428571429,5.0,3.0
2010-06-27,22616,PACK OF 12 LONDON TISSUES,122.0,38.49999999999999,0.31476190476190474,6.0,5.0
2010-07-04,22616,PACK OF 12 LONDON TISSUES,161.0,47.209999999999994,0.31971428571428573,6.0,5.0
2010-07-11,22616,PACK OF 12 LONDON TISSUES,222.0,64.38,0.29,8.0,8.0
2010-07-18,22616,PACK OF 12 LONDON TISSUES,147.0,44.309999999999995,0.32999999999999996,7.0,6.0
2010-07-25,22616,PACK OF 12 LONDON TISSUES,255.0,75.63,0.37,7.0,6.0
2010-08-01,22616,PACK OF 12 LONDON TISSUES,232.0,67.27999999999999,0.29,9.0,9.0
2010-08-08,22616,PACK OF 12 LONDON TISSUES,829.0,223.13,0.2814285714285714,5.0,5.0
2010-08-15,22616,PACK OF 12 LONDON TISSUES,124.0,35.959999999999994,0.29,6.0,5.0
2010-08-22,22616,PACK OF 12 LONDON TISSUES,162.0,47.53999999999999,0.33,7.0,6.0
2010-08-29,22616,PACK OF 12 LONDON TISSUES,745.0,199.32999999999998,0.36428571428571427,6.0,5.0
2010-09-05,22616,PACK OF 12 LONDON TISSUES,9.0,4.85,0.6900000000000001,5.0,2.0
2010-09-12,22616,PACK OF 12 LONDON TISSUES,70.0,23.099999999999998,0.5033333333333333,6.0,4.0
2010-09-19,22616,PACK OF 12 LONDON TISSUES,62.0,18.54,0.45,5.0,4.0
2010-09-26,22616,PACK OF 12 LONDON TISSUES,633.0,185.77,0.5242857142857142,10.0,7.0
2010-10-03,22616,PACK OF 12 LONDON TISSUES,163.0,48.949999999999996,0.47000000000000003,9.0,7.0
2010-10-10,22616,PACK OF 12 LONDON TISSUES,378.0,112.97999999999999,0.35666666666666663,14.0,10.0
2010-10-17,22616,PACK OF 12 LONDON TISSUES,102.0,31.259999999999994,0.5459999999999999,10.0,6.0
2010-10-24,22616,PACK OF 12 LONDON TISSUES,715.0,210.70999999999998,0.418,19.0,14.0
2010-10-31,22616,PACK OF 12 LONDON TISSUES,308.0,90.99999999999999,0.61,9.0,6.0
2010-11-07,22616,PACK OF 12 LONDON TISSUES,313.0,95.24999999999999,0.49266666666666664,14.0,9.0
2010-11-14,22616,PACK OF 12 LONDON TISSUES,3263.0,1269.0600000000002,0.4985930735930736,24.0,17.0
2010-11-21,22616,PACK OF 12 LONDON TISSUES,1121.0,691.56,0.35401360544217686,19.0,15.0
2010-11-28,22616,PACK OF 12 LONDON TISSUES,394.0,120.41999999999997,0.3993333333333333,25.0,20.0
2010-12-05,22616,PACK OF 12 LONDON TISSUES,1542.0,450.53999999999996,0.306,16.0,15.0
2010-12-12,22616,PACK OF 12 LONDON TISSUES,549.0,176.56999999999996,0.4976190476190476,25.0,16.0
2010-12-19,22616,PACK OF 12 LONDON TISSUES,223.0,71.38999999999999,0.458,12.0,6.0
2010-12-26,22616,PACK OF 12 LONDON TISSUES,1423.0,363.03000000000003,0.4972380952380952,10.0,6.0
2011-01-02,22616,PACK OF 12 LONDON TISSUES,0.0,0.0,0.4766666666666666,0.0,0.0
2011-01-09,22616,PACK OF 12 LONDON TISSUES,110.0,33.019999999999996,0.5566666666666666,5.0,3.0
2011-01-16,22616,PACK OF 12 LONDON TISSUES,101.0,32.089999999999996,0.65,5.0,3.0
2011-01-23,22616,PACK OF 12 LONDON TISSUES,85.0,31.129999999999995,0.5599999999999999,10.0,5.0
2011-01-30,22616,PACK OF 12 LONDON TISSUES,169.0,49.55,0.3671428571428571,5.0,4.0
2011-02-06,22616,PACK OF 12 LONDON TISSUES,968.0,285.03999999999996,0.3671428571428571,7.0,6.0
2011-02-13,22616,PACK OF 12 LONDON TISSUES,611.0,165.85,0.34714285714285714,8.0,7.0
2011-02-20,22616,PACK OF 12 LONDON TISSUES,1014.0,259.32,0.455,8.0,6.0
2011-02-27,22616,PACK OF 12 LONDON TISSUES,118.0,39.62,0.5214285714285714,7.0,4.0
2011-03-06,22616,PACK OF 12 LONDON TISSUES,122.0,36.459999999999994,0.4057142857142857,5.0,4.0
2011-03-13,22616,PACK OF 12 LONDON TISSUES,1420.0,344.84,0.3945714285714285,12.0,9.0
2011-03-20,22616,PACK OF 12 LONDON TISSUES,1456.0,372.56,0.3909523809523809,10.0,8.0
2011-03-27,22616,PACK OF 12 LONDON TISSUES,134.0,39.94,0.5985714285714285,10.0,8.0
2011-04-03,22616,PACK OF 12 LONDON TISSUES,1432.0,488.4799999999999,0.3397142857142857,16.0,13.0
2011-04-10,22616,PACK OF 12 LONDON TISSUES,610.0,139.1,0.3628571428571429,8.0,6.0
2011-04-17,22616,PACK OF 12 LONDON TISSUES,402.0,116.57999999999998,0.29,11.0,11.0
2011-04-24,22616,PACK OF 12 LONDON TISSUES,93.0,31.829999999999995,0.7308163265306122,8.0,3.0
2011-05-01,22616,PACK OF 12 LONDON TISSUES,216.0,62.63999999999999,0.3671428571428571,5.0,5.0
2011-05-08,22616,PACK OF 12 LONDON TISSUES,128.0,38.199999999999996,0.32857142857142857,7.0,6.0
2011-05-15,22616,PACK OF 12 LONDON TISSUES,130.0,38.779999999999994,0.4057142857142857,9.0,6.0
2011-05-22,22616,PACK OF 12 LONDON TISSUES,1120.0,292.4,0.3338095238095238,11.0,9.0
2011-05-29,22616,PACK OF 12 LONDON TISSUES,84.0,24.359999999999996,0.29,3.0,3.0
2011-06-05,22616,PACK OF 12 LONDON TISSUES,80.0,31.839999999999996,0.3542857142857142,6.0,4.0
2011-06-12,22616,PACK OF 12 LONDON TISSUES,46.0,21.979999999999997,0.6371428571428571,6.0,3.0
2011-06-19,22616,PACK OF 12 LONDON TISSUES,1512.0,403.91999999999996,0.2842857142857143,8.0,8.0
2011-06-26,22616,PACK OF 12 LONDON TISSUES,280.0,83.35999999999999,0.5085714285714286,9.0,5.0
2011-07-03,22616,PACK OF 12 LONDON TISSUES,537.0,139.53,0.3614285714285714,7.0,5.0
2011-07-10,22616,PACK OF 12 LONDON TISSUES,75.0,23.369999999999997,0.4442857142857143,8.0,5.0
2011-07-17,22616,PACK OF 12 LONDON TISSUES,78.0,27.479999999999997,0.42499999999999993,10.0,6.0
2011-07-24,22616,PACK OF 12 LONDON TISSUES,936.0,244.56,0.2871428571428571,11.0,11.0
2011-07-31,22616,PACK OF 12 LONDON TISSUES,172.0,57.98,0.49571428571428566,11.0,4.0
2011-08-07,22616,PACK OF 12 LONDON TISSUES,1715.0,472.51000000000005,0.4642857142857143,10.0,8.0
2011-08-14,22616,PACK OF 12 LONDON TISSUES,138.0,42.68,0.41666666666666663,10.0,7.0
2011-08-21,22616,PACK OF 12 LONDON TISSUES,149.0,43.209999999999994,0.29,7.0,7.0
2011-08-28,22616,PACK OF 12 LONDON TISSUES,413.0,108.27,0.3080952380952381,8.0,7.0
2011-09-04,22616,PACK OF 12 LONDON TISSUES,485.0,134.95,0.4228571428571429,7.0,3.0
2011-09-11,22616,PACK OF 12 LONDON TISSUES,76.0,28.119999999999997,0.5014285714285714,6.0,5.0
2011-09-18,22616,PACK OF 12 LONDON TISSUES,200.0,78.4,0.4185714285714286,12.0,11.0
2011-09-25,22616,PACK OF 12 LONDON TISSUES,291.0,117.41,0.4657142857142857,12.0,9.0
2011-10-02,22616,PACK OF 12 LONDON TISSUES,577.0,195.23000000000002,0.41285714285714287,4.0,3.0
2011-10-09,22616,PACK OF 12 LONDON TISSUES,525.0,210.91,0.5,14.0,11.0
2011-10-16,22616,PACK OF 12 LONDON TISSUES,65.0,26.669999999999998,0.4423809523809524,8.0,7.0
2011-10-23,22616,PACK OF 12 LONDON TISSUES,666.0,220.38,0.40190476190476193,7.0,6.0
2011-10-30,22616,PACK OF 12 LONDON TISSUES,293.0,115.11,0.46809523809523806,11.0,9.0
2011-11-06,22616,PACK OF 12 LONDON TISSUES,702.0,246.18,0.4826190476190476,15.0,12.0
2011-11-13,22616,PACK OF 12 LONDON TISSUES,254.0,184.56,0.6814285714285714,12.0,9.0
2011-11-20,22616,PACK OF 12 LONDON TISSUES,1351.0,591.24,0.5043367346938775,17.0,12.0
2011-11-27,22616,PACK OF 12 LONDON TISSUES,101.0,42.91,0.45704761904761904,13.0,10.0
2011-12-04,22616,PACK OF 12 LONDON TISSUES,636.0,223.52,0.4571428571428572,18.0,13.0
2009-12-13,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2009-12-20,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2009-12-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-01-03,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-01-10,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-01-17,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-01-24,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-01-31,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-02-07,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-02-14,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-02-21,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-02-28,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-03-07,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-03-14,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-03-21,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-03-28,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-04-04,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-04-11,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-04-18,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-04-25,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-05-02,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-05-09,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-05-16,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-05-23,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-05-30,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-06-06,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-06-13,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-06-20,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-06-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-07-04,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-07-11,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-07-18,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-07-25,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-08-01,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-08-08,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-08-15,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-08-22,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-08-29,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-09-05,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-09-12,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2010-09-19,22952,60 CAKE CASES VINTAGE CHRISTMAS,182.0,84.5,0.5453571428571429,5.0,4.0
2010-09-26,22952,60 CAKE CASES VINTAGE CHRISTMAS,2238.0,1103.64,0.6104308390022676,58.0,50.0
2010-10-03,22952,60 CAKE CASES VINTAGE CHRISTMAS,2596.0,1262.29,0.6312840136054422,62.0,53.0
2010-10-10,22952,60 CAKE CASES VINTAGE CHRISTMAS,1126.0,605.01,0.6881337868480726,45.0,38.0
2010-10-17,22952,60 CAKE CASES VINTAGE CHRISTMAS,1455.0,754.27,0.731031746031746,46.0,36.0
2010-10-24,22952,60 CAKE CASES VINTAGE CHRISTMAS,1132.0,632.3000000000001,0.6941153846153847,52.0,42.0
2010-10-31,22952,60 CAKE CASES VINTAGE CHRISTMAS,676.0,381.37,0.726370486656201,36.0,30.0
2010-11-07,22952,60 CAKE CASES VINTAGE CHRISTMAS,3083.0,1423.94,0.6324285714285715,54.0,45.0
2010-11-14,22952,60 CAKE CASES VINTAGE CHRISTMAS,1366.0,1165.22,0.7579979385693673,52.0,41.0
2010-11-21,22952,60 CAKE CASES VINTAGE CHRISTMAS,2109.0,1644.32,0.7298636363636364,49.0,39.0
2010-11-28,22952,60 CAKE CASES VINTAGE CHRISTMAS,824.0,544.33,0.7817930242272347,53.0,43.0
2010-12-05,22952,60 CAKE CASES VINTAGE CHRISTMAS,1013.0,725.75,0.7464625850340136,37.0,29.0
2010-12-12,22952,60 CAKE CASES VINTAGE CHRISTMAS,726.0,588.58,0.849012987012987,35.0,25.0
2010-12-19,22952,60 CAKE CASES VINTAGE CHRISTMAS,529.0,255.95,0.8183571428571429,18.0,10.0
2010-12-26,22952,60 CAKE CASES VINTAGE CHRISTMAS,25.0,14.48,0.9671428571428572,2.0,1.0
2011-01-02,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.28,0.0,0.0
2011-01-09,22952,60 CAKE CASES VINTAGE CHRISTMAS,6.0,7.680000000000001,1.28,3.0,0.0
2011-01-16,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.28,0.0,0.0
2011-01-23,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,1.25,1.0,0.0
2011-01-30,22952,60 CAKE CASES VINTAGE CHRISTMAS,2.0,2.5,1.25,1.0,0.0
2011-02-06,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-02-13,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,1.25,1.0,0.0
2011-02-20,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-02-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,1.25,1.0,0.0
2011-03-06,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,1.25,1.0,0.0
2011-03-13,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-03-20,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-03-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,24.0,13.200000000000001,0.6500000000000001,1.0,1.0
2011-04-03,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2011-04-10,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,0.9500000000000001,1.0,0.0
2011-04-17,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-04-24,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-05-01,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,1.25,1.25,1.0,0.0
2011-05-08,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,1.25,0.0,0.0
2011-05-15,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,0.55,0.85,1.0,1.0
2011-05-22,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2011-05-29,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2011-06-05,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2011-06-12,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.0,0.0,0.55,0.0,0.0
2011-06-19,22952,60 CAKE CASES VINTAGE CHRISTMAS,2.0,2.5,1.1500000000000001,2.0,0.0
2011-06-26,22952,60 CAKE CASES VINTAGE CHRISTMAS,3.0,2.35,1.1500000000000001,2.0,1.0
2011-07-03,22952,60 CAKE CASES VINTAGE CHRISTMAS,27.0,15.55,0.85,3.0,2.0
2011-07-10,22952,60 CAKE CASES VINTAGE CHRISTMAS,144.0,63.6,0.4571428571428572,2.0,2.0
2011-07-17,22952,60 CAKE CASES VINTAGE CHRISTMAS,176.0,82.73,0.75,7.0,6.0
2011-07-24,22952,60 CAKE CASES VINTAGE CHRISTMAS,37.0,25.509999999999998,0.8740476190476191,8.0,5.0
2011-07-31,22952,60 CAKE CASES VINTAGE CHRISTMAS,843.0,403.35,0.7283333333333334,12.0,8.0
2011-08-07,22952,60 CAKE CASES VINTAGE CHRISTMAS,288.0,127.2,0.5066666666666667,3.0,3.0
2011-08-14,22952,60 CAKE CASES VINTAGE CHRISTMAS,101.0,63.2,0.9871428571428572,5.0,4.0
2011-08-21,22952,60 CAKE CASES VINTAGE CHRISTMAS,299.0,139.37,0.7592857142857143,6.0,5.0
2011-08-28,22952,60 CAKE CASES VINTAGE CHRISTMAS,118.0,66.43,0.6046428571428571,8.0,7.0
2011-09-04,22952,60 CAKE CASES VINTAGE CHRISTMAS,470.0,218.7,0.8938095238095238,12.0,5.0
2011-09-11,22952,60 CAKE CASES VINTAGE CHRISTMAS,723.0,352.95,0.6419047619047619,19.0,17.0
2011-09-18,22952,60 CAKE CASES VINTAGE CHRISTMAS,1327.0,650.72,0.7790476190476191,21.0,17.0
2011-09-25,22952,60 CAKE CASES VINTAGE CHRISTMAS,861.0,450.57000000000005,0.698968253968254,34.0,29.0
2011-10-02,22952,60 CAKE CASES VINTAGE CHRISTMAS,340.0,204.45000000000002,0.8906190476190476,20.0,14.0
2011-10-09,22952,60 CAKE CASES VINTAGE CHRISTMAS,634.0,344.82,0.6904761904761906,32.0,25.0
2011-10-16,22952,60 CAKE CASES VINTAGE CHRISTMAS,314.0,190.1,0.7145238095238096,19.0,14.0
2011-10-23,22952,60 CAKE CASES VINTAGE CHRISTMAS,1551.0,804.4200000000001,0.6187142857142858,30.0,28.0
2011-10-30,22952,60 CAKE CASES VINTAGE CHRISTMAS,1250.0,646.26,0.656248299319728,35.0,30.0
2011-11-06,22952,60 CAKE CASES VINTAGE CHRISTMAS,568.0,329.86,0.7686666666666667,31.0,23.0
2011-11-13,22952,60 CAKE CASES VINTAGE CHRISTMAS,1296.0,968.3100000000001,0.7817755102040816,49.0,38.0
2011-11-20,22952,60 CAKE CASES VINTAGE CHRISTMAS,1088.0,952.2600000000001,0.7855952380952382,47.0,37.0
2011-11-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,619.0,492.55,0.7806764663907522,47.0,36.0
2011-12-04,22952,60 CAKE CASES VINTAGE CHRISTMAS,1033.0,630.44,0.8321487441130299,43.0,29.0
2009-12-13,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2009-12-20,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2009-12-27,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-01-03,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-01-10,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-01-17,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-01-24,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-01-31,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-02-07,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-02-14,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-02-21,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-02-28,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
2010-03-07,23084,RABBIT NIGHT LIGHT,0.0,0.0,2.08,0.0,0.0
